trial,mode,seed,cycles,burst_prob,burst_scale,drift_rate,noise_scale,shock_prob,shock_scale,admissions,denials,latch_events,first_latch_cycle,intervention_precision,resid_p95,resid_p99
288,raw_v2,2280714,1615,0.10622623216260715,1.846515617332706,0.017322755254964652,0.05815506007759337,0.010107454307709096,3.325448677086376,316,1299,1299,0,0.0,1.085026096798284,1.1564023599287392
288,scout_v2,2280714,1615,0.10622623216260715,1.846515617332706,0.017322755254964652,0.05815506007759337,0.010107454307709096,3.325448677086376,313,1302,1302,0,0.5029239766081871,0.8,0.8
289,raw_v2,2288633,1277,0.09842340895450002,1.9329540224652617,0.014224140172845757,0.10993766003855207,0.011113749006219089,4.891716814225109,167,1110,1110,0,0.0,1.2070345159680713,1.4186382055101734
289,scout_v2,2288633,1277,0.09842340895450002,1.9329540224652617,0.014224140172845757,0.10993766003855207,0.011113749006219089,4.891716814225109,169,1108,1108,0,0.4875,0.8,0.8
290,raw_v2,2296552,955,0.11996370396549443,2.9048373059124266,0.01792420225701049,0.10303310506532948,0.005437892685864336,3.1476504147226336,130,825,825,0,0.0,1.2600828929635723,1.519514547330321
290,scout_v2,2296552,955,0.11996370396549443,2.9048373059124266,0.01792420225701049,0.10303310506532948,0.005437892685864336,3.1476504147226336,131,824,824,0,0.5288461538461539,0.8,0.8
291,raw_v2,2304471,915,0.07681319082949467,3.389217842807545,0.008882772408774027,0.17485015394373293,0.0028066716133302028,4.923480084703874,38,877,877,0,0.0,1.526204536419562,2.161074149182533
291,scout_v2,2304471,915,0.07681319082949467,3.389217842807545,0.008882772408774027,0.17485015394373293,0.0028066716133302028,4.923480084703874,37,878,878,0,0.1935483870967742,0.8,0.8
292,raw_v2,2312390,1636,0.0876095952992918,2.0922942868801453,0.0020468719365987044,0.16953349039615478,0.010721466275207748,6.80538784926957,71,1565,1565,0,0.0,1.4144877789707833,2.511500239958862
292,scout_v2,2312390,1636,0.0876095952992918,2.0922942868801453,0.0020468719365987044,0.16953349039615478,0.010721466275207748,6.80538784926957,71,1565,1565,0,0.25663716814159293,0.8,0.8
293,raw_v2,2320309,801,0.11655301478319102,2.475921178368451,0.011253868309563066,0.1690054844467559,0.006760654710338971,3.1736227372325523,35,766,766,0,0.0,1.4545630666147562,1.8879847863721846
293,scout_v2,2320309,801,0.11655301478319102,2.475921178368451,0.011253868309563066,0.1690054844467559,0.006760654710338971,3.1736227372325523,35,766,766,0,0.2857142857142857,0.8,0.8
294,raw_v2,2328228,784,0.11769300063989359,3.6161483624186017,0.007660181170482727,0.1546540329335783,0.015551443746017806,3.4585739021737663,45,739,739,0,0.0,1.857520649643768,2.337896429426886
294,scout_v2,2328228,784,0.11769300063989359,3.6161483624186017,0.007660181170482727,0.1546540329335783,0.015551443746017806,3.4585739021737663,45,739,739,0,0.27941176470588236,0.8,0.8
295,raw_v2,2336147,1060,0.05806834115529337,3.284734088750076,0.010426351889127794,0.03253223723002749,0.009735093502374418,3.9196522741581363,238,822,822,0,0.0,1.0382679092869715,1.0801472974147208
295,scout_v2,2336147,1060,0.05806834115529337,3.284734088750076,0.010426351889127794,0.03253223723002749,0.009735093502374418,3.9196522741581363,238,822,822,0,0.5504587155963303,0.8,0.8
296,raw_v2,2344066,1258,0.044456441236831255,3.0013237052437245,0.005436128207037558,0.03214923907309722,0.008393071692079465,4.500757140368227,283,975,975,0,0.0,1.0417448366854478,1.0852704263470847
296,scout_v2,2344066,1258,0.044456441236831255,3.0013237052437245,0.005436128207037558,0.03214923907309722,0.008393071692079465,4.500757140368227,283,975,975,0,0.5461538461538461,0.8,0.8
297,raw_v2,2351985,1689,0.04757011675967575,2.0671377587387947,0.0031441228373678643,0.0990495419123901,0.011856991585472756,3.1554932347694518,251,1438,1438,0,0.0,1.1634892747563352,1.2849562288822964
297,scout_v2,2351985,1689,0.04757011675967575,2.0671377587387947,0.0031441228373678643,0.0990495419123901,0.011856991585472756,3.1554932347694518,250,1439,1439,0,0.5445026178010471,0.8,0.8
298,raw_v2,2359904,1286,0.056091740339004686,1.5490504957962643,0.0005172233053704911,0.1540393844287779,0.007713035062897635,2.4044830893565994,87,1199,1199,0,0.0,1.3012172001904245,1.448498030799683
298,scout_v2,2359904,1286,0.056091740339004686,1.5490504957962643,0.0005172233053704911,0.1540393844287779,0.007713035062897635,2.4044830893565994,89,1197,1197,0,0.3798449612403101,0.8,0.8
299,raw_v2,2367823,1572,0.041121314385871285,2.984441426000947,0.006465328042771706,0.13007249250689817,0.014155624458576085,4.472006174780279,165,1407,1407,0,0.0,1.292903094112586,1.839021417021458
299,scout_v2,2367823,1572,0.041121314385871285,2.984441426000947,0.006465328042771706,0.13007249250689817,0.014155624458576085,4.472006174780279,165,1407,1407,0,0.4946236559139785,0.8,0.8
